id,area,sheet_no,strat_id,srtm_mean,srtm_stdev,srtm_min,srtm_max,10m_mean,10m_stdev,10m_min,10m_max,slope_mean,slope_stde,slope_min,slope_max
39,1475886.04598,163,23,449.593750000000000,10.477424407033700,427.000000000000000,488.000000000000000,447.052807656076000,10.422277363302100,414.137451171875000,480.266113281250000,9.395521360587800,4.455591279249090,0.019403347745538,30.971321105957000
40,288994.24145,163,23,399.703619909502000,6.926598710888700,383.000000000000000,417.000000000000000,399.948455905782000,7.038778141283130,381.753723144531000,420.686523437500000,7.440297886925580,2.629068264715940,0.351566612720490,19.500343322753900
41,325722.26464,163,23,412.034205231388000,8.553114733946040,395.000000000000000,433.000000000000000,412.599053636307000,8.005833184582750,394.269958496093000,429.440124511718000,8.139723087336790,3.370622485093000,0.168270856142044,18.893714904785100
42,188259.39795,163,23,414.850174216027000,11.546687156505300,391.000000000000000,441.000000000000000,415.954002624381000,11.452615315958400,391.822265625000000,437.718811035156000,9.636929938375060,4.056164660954300,0.272940486669540,25.919420242309500
43,259859.89196,163,23,423.887755102040000,11.521836103908500,395.000000000000000,446.000000000000000,424.280391990173000,11.138450809016700,393.901123046875000,449.546020507812000,8.986137453222510,4.084658950295670,0.343850821256638,23.584058761596600
44,60537.26964,163,23,417.021739130434000,3.572169785358100,410.000000000000000,431.000000000000000,414.355115944454000,4.120163877834570,399.082183837890000,424.391357421875000,8.358802554933680,6.263709412615090,0.168554618954659,29.689697265625000
45,276162.77968,163,23,427.847980997624000,7.156922928526230,412.000000000000000,442.000000000000000,426.885009311131000,8.646753014105350,404.365966796875000,445.342529296875000,9.244093636826860,4.531112576978140,0.382945060729980,29.168876647949200
46,15026.99907,163,23,403.521739130434000,1.716152552694830,399.000000000000000,406.000000000000000,404.637258769660000,2.677824314811390,398.361175537109000,409.222198486328000,8.643978014884400,5.884375381111470,0.252849876880646,25.000761032104400
47,30479.16041,163,23,444.551020408163000,5.675084192452150,435.000000000000000,459.000000000000000,442.242197604482000,4.620752243464610,429.612213134765000,451.456420898437000,10.934404555620900,5.366946075345730,0.192784860730171,27.921325683593700
48,18286.60482,163,23,418.586206896551000,5.732648430364390,407.000000000000000,426.000000000000000,418.780922144488000,4.645288542010020,408.649810791015000,425.552673339843000,9.441706441464970,4.486602167497860,0.758479893207550,18.987058639526300
